id_turma,descricao_horario,id_componente_curricular,id_docente_interno,id_docente_externo,nivel_ensino,ano,periodo,noite34,noite12,tarde56,tarde34,tarde12,manha56,manha34,manha12,sabado,aulas,alunos,mediana_faltas,mediana_media_final,APROVADO,APROVADO POR NOTA,REPROVADO POR MÉDIA E POR FALTAS,REPROVADO,CANCELADO,TRANCADO,REPROVADO POR NOTA,REPROVADO POR FALTAS,REPROVADO POR NOTA E FALTA,CUMPRIU,DESISTENCIA,TRANSFERIDO,PASSARAM_NA_MATERIA,APROVACOES_INTERVALO
57595988,24M23456  4T1234 (13/03/2017 - 15/03/2017),60823,5754564.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,14,4,0.0,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57578645,2T1234,2053810,18739.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,84,34,0.047619047619,9.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57573804,35T2345,23858,5751841.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,144,23,0.0555555555556,7.2,0.608695652174,0.391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57576936,2T23 5T12,24787,5751870.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,70,42,0.114285714286,9.0,0.933333333333,0.044444444444399996,0.022222222222199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777773999,0.9|-
57585941,23456T234 (12/09/2016 - 08/11/2016),46168,5756408.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,114,42,0.052631578947400004,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1244499,5T4 6T134 (02/02/2015 - 20/06/2015),57935,5756391.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,72,9,0.0,7.9,0.888888888889,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
1219806,234567M123456  2345T1234 (27/01/2014 - 13/03/2014),54732,16422.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,True,True,True,True,322,3,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57574171,4N1234,46354,5757136.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,72,43,0.0,9.7,0.975,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.9|-
1241668,46M45,2056212,17214.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,66,5,0.0606060606061,6.5,0.428571428571,0.5714285714289999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
57558980,6N1234,2049304,5756836.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,72,43,0.111111111111,6.85,0.47368421052599996,0.23684210526299998,0.23684210526299998,0.026315789473700002,0.026315789473700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7105263157889999,0.3|-0.5
57595745,6M3456,26642,22704.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,72,34,0.0,9.3,0.793103448276,0.0,0.0,0.206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793103448276,0.7|-0.8
57566780,6N1234,22029,22947.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,80,38,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1219817,234567M123456  2345T1234 (14/03/2014 - 28/04/2014),54732,63327.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,True,True,True,True,308,3,0.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57576689,3M1234,43044,5753244.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,76,8,0.131578947369,5.55,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3|-0.5
57587192,4N1234 (25/07/2016 - 17/12/2016),57636,5757901.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,68,12,0.0294117647059,6.3,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0|-0.3
57566256,6M34  2T234,46742,5757835.0,,GRADUAÇÃO,2015,2,False,False,False,True,True,False,True,False,False,87,8,0.017241379310400002,7.05,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
1217381,3T6  3N12,41408,5753597.0,,GRADUAÇÃO,2014,1,False,True,True,False,False,False,False,False,False,51,13,0.0588235294118,7.65,0.583333333333,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57597385,4M234,2045604,5752994.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,54,7,0.0,8.95,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
57587728,2M45,2045634,5753248.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,34,27,0.117647058824,6.5,0.346153846154,0.538461538462,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884615384616,0.3|-0.5
1242874,3T12  24N34 (02/02/2015 - 20/06/2015),2051704,5756627.0,,GRADUAÇÃO,2015,1,True,False,False,False,True,False,False,False,False,114,35,0.0,5.0,0.0,0.5714285714289999,0.0,0.34285714285700003,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.0|-0.3
57575636,4T123,22918,5757043.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,57,20,0.052631578947400004,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57580446,2M23 36M23456 (16/05/2016 - 10/06/2016),61215,5757041.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,48,8,0.0,8.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57579900,2N1 6N34,2049854,22755.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,54,4,0.12962962963,5.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0|-0.3
57575709,4T56 6T12,46352,5756874.0,,GRADUAÇÃO,2016,1,False,False,True,False,True,False,False,False,False,68,35,0.0882352941176,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1219756,2M12 4M1234 (27/01/2014 - 14/06/2014),54276,5754345.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,True,False,112,6,0.0,7.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57577146,3T45 5T23 (01/02/2016 - 18/06/2016),57643,5752003.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,66,19,0.121212121212,6.2,0.263157894737,0.6842105263160001,0.0,0.052631578947400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210530001,0.0|-0.3
57594887,2M23 4M123 (13/02/2017 - 01/07/2017),54947,5752023.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,90,37,0.0333333333333,7.6,0.722222222222,0.222222222222,0.0277777777778,0.0,0.0,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.9444444444440001,0.7|-0.8
1231290,24M2345  3T2345,2045601,2298306.0,,GRADUAÇÃO,2014,2,False,False,True,True,True,True,True,True,False,236,10,0.08898305084750001,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1240849,5N123,57694,5757472.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,51,5,0.0,5.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0|-0.3
57600926,6N1234,21820,26523.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,68,11,0.0,8.5,0.8181818181820001,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090911001,0.8|-0.9
57585684,6M1234,46697,5753107.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,True,False,72,22,0.0,8.3,0.625,0.33333333333299997,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958333333333,0.5|-0.7
57594249,2N1234,24205,5755467.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,76,15,0.09210526315810001,7.9,0.642857142857,0.357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57574972,2M1234,2047401,22796.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,72,2,0.0,8.3,0.896551724138,0.0344827586207,0.0,0.0344827586207,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310344827587,0.8|-0.9
57578645,2T1234,2053810,18739.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,84,34,0.047619047619,9.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1228456,4T34 6T12,54282,63327.0,,GRADUAÇÃO,2014,2,False,False,False,True,True,False,False,False,False,72,45,0.0,7.7,0.777777777778,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7|-0.8
57586708,67T12,2019451,15526.0,,GRADUAÇÃO,2016,2,False,False,False,False,True,False,False,False,True,78,9,0.0,6.3,0.222222222222,0.555555555556,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.0|-0.3
57566221,5N1234,57643,26416.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,76,19,0.0789473684211,6.2,0.315789473684,0.6842105263160001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
57577816,356M3456 (01/02/2016 - 18/06/2016),59729,25520.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,176,19,0.059659090909099995,8.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57590385,26M45 (23/09/2016 - 09/11/2016),53947,26546.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,26,26,0.0769230769231,8.4,0.884615384615,0.0769230769231,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615381,0.8|-0.9
1236851,"24M345 (28/07/2014 - 22/08/2014), 24M345 7M12345  7T123456  2N124 3456N1234 (25/08/2014 - 30/08/2014), 24M345 (01/09/2014 - 26/09/2014)",52526,22753.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,84,3,0.07142857142860001,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57567228,6T34  35N34 (27/07/2015 - 19/12/2015),57598,5757788.0,,GRADUAÇÃO,2015,2,True,False,False,True,False,False,False,False,False,100,30,0.0,4.5,0.137931034483,0.344827586207,0.0,0.413793103448,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48275862069,0.0|-0.3
1236549,5T56  5N12 (21/07/2014 - 06/12/2014),46216,5753005.0,,GRADUAÇÃO,2014,2,False,True,True,False,False,False,False,False,False,80,18,0.05,8.3,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944444444444,0.9|-
1225348,2T456,18831,5755213.0,,TÉCNICO,2014,1,False,False,True,True,False,False,False,False,False,51,2,0.0882352941175,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57597045,4N34 6N12,2049151,5754348.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,68,32,0.0,1.1,0.14285714285700002,0.214285714286,0.107142857143,0.07142857142860001,0.14285714285700002,0.321428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857143,0.0|-0.3
1221383,4T23,2049514,20795.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,False,False,False,False,38,42,0.052631578947400004,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1240950,23456M123456  23456T123456 (16/03/2015 - 26/04/2015),54799,5753101.0,,GRADUAÇÃO,2015,1,False,False,True,True,True,True,True,True,False,324,9,0.0,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1239317,2M12 4M1234 (02/02/2015 - 20/06/2015),54276,5754335.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,True,True,False,114,7,0.0,7.5,0.8571428571430001,0.14285714285700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
57580443,2M23 36M23456 (16/05/2016 - 10/06/2016),61215,5757041.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,48,8,0.0416666666667,8.7,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
1236151,2M12345  25T1234 4T12345 (01/10/2014 - 06/10/2014),54125,5753247.0,,GRADUAÇÃO,2014,2,False,False,True,True,True,True,True,True,False,28,6,0.0,9.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57577469,3N123,57693,26522.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,57,33,0.052631578947400004,6.6,0.393939393939,0.606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
57558988,3M56 6M234 (09/02/2015 - 04/04/2015),58186,5756286.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,True,False,35,40,0.0857142857143,7.45,0.75,0.225,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.7|-0.8
57598186,4T56 6T3456,46350,5757456.0,,GRADUAÇÃO,2017,1,False,False,True,True,False,False,False,False,False,100,50,0.08,9.5,0.904761904762,0.0,0.07142857142860001,0.0,0.0,0.0,0.0,0.0,0.0238095238095,0.0,0.0,0.0,0.904761904762,0.9|-
1225393,5M2345,24812,5755398.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,72,34,0.222222222222,7.5,0.75,0.0,0.21875,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.75,0.7|-0.8
57574112,4M3456 (01/02/2016 - 18/06/2016),46199,22946.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,72,25,0.0,8.6,0.863636363636,0.0,0.0,0.13636363636399998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863636363636,0.8|-0.9
57586054,7M34  25N34 (25/07/2016 - 10/12/2016),57600,5757915.0,,GRADUAÇÃO,2016,2,True,False,False,False,False,False,True,False,True,94,16,0.063829787234,6.95,0.5,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.5|-0.7
1236034,"35M34  5T12 (21/07/2014 - 20/11/2014), 35M34 (21/11/2014 - 06/12/2014)",48586,5753754.0,,GRADUAÇÃO,2014,2,False,False,False,False,True,False,True,False,False,114,32,0.0,4.95,0.25,0.21875,0.0,0.375,0.125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.46875,0.0|-0.3
57600689,2M34 4M12,62797,5759182.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,66,11,0.0,9.05,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8|-0.9
57557925,6N1234,23384,5752722.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,68,20,0.0588235294118,8.7,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.8|-0.9
57577435,"5T2345 (01/02/2016 - 01/03/2016),  5T2345  4N123 (02/03/2016 - 31/03/2016),  5T2345 (01/04/2016 - 18/06/2016)",21858,15524.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,75,8,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57600346,"3M123456 4M456  3T12345 (13/02/2017 - 24/02/2017), 4M456 6M12456 (25/02/2017 - 03/03/2017), 3M123456 4M456  3T123456 (04/03/2017 - 10/03/2017)",63858,5757766.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,True,True,True,False,48,8,0.0,7.4,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
57601222,7M1234 (22/04/2017 - 17/06/2017),48239,5758794.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,True,36,4,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57598631,2M3456 (20/03/2017 - 03/04/2017),42088,5752473.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,12,31,0.0,9.0,0.8064516129029999,0.0322580645161,0.0,0.16129032258099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387096774191,0.8|-0.9
57599906,24M345 5M34 (13/02/2017 - 01/07/2017),58251,16722.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,134,6,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1240761,24M123456 (04/05/2015 - 08/06/2015),52634,5757431.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,True,False,66,6,0.0,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1224263,5N1234,46355,22129.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,72,48,0.0,8.0,0.9111111111110001,0.022222222222199998,0.0,0.06666666666669999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333332001,0.9|-
57562926,3T56 4T12,52719,5757179.0,,GRADUAÇÃO,2015,2,False,False,True,False,True,False,False,False,False,80,10,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57566970,6M456,21873,5753024.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,False,False,54,21,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57565702,23456M456 (09/09/2015 - 21/10/2015),56253,5757428.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,False,False,90,5,0.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57587816,2T34 4T45 5T23,2042750,5758596.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,False,False,False,False,114,23,0.052631578947400004,5.65,0.0454545454545,0.7272727272730001,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727275001,0.0|-0.3
57569239,6N1234,2038902,5752839.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,80,10,0.0,7.4,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.7|-0.8
57575983,25M345 4M34 (01/02/2016 - 18/06/2016),58251,5753993.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,138,6,0.0,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57579332,3M34 6M12,24639,5757819.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,76,22,0.0789473684211,8.0,0.6818181818179999,0.318181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5|-0.7
57599442,2M3456,52860,5758607.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,72,25,0.0,9.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57589253,5T234 (25/07/2016 - 17/12/2016),2045643,24343.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,54,15,0.166666666667,5.95,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
57577110,6T123456,24209,25847.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,114,19,0.0789473684211,6.0,0.210526315789,0.578947368421,0.0,0.210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842100001,0.0|-0.3
1225578,24M345 (03/02/2014 - 02/04/2014),52523,5756397.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,48,3,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1231029,5N123,41264,5755584.0,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,51,26,0.176470588235,8.5,0.884615384615,0.0384615384615,0.0384615384615,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230765,0.8|-0.9
1242048,2N1234,46369,21580.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,76,50,0.0,9.5,0.9545454545450001,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545450001,0.9|-
57588969,"245M23456 (12/09/2016 - 15/09/2016), 4M123 (21/09/2016 - 21/09/2016)",56477,5758547.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,18,3,0.0,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57575071,3M123456,57637,5757904.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,108,24,0.0555555555556,7.75,0.958333333333,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958333333333,0.9|-
1228601,2N1234,2048450,5755994.0,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,72,31,0.111111111111,8.5,0.935483870968,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935483870968,0.9|-
57596746,24T123 (13/02/2017 - 28/06/2017),55098,5757399.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,False,False,False,99,22,0.0,6.5,0.318181818182,0.6818181818179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.3|-0.5
57588051,5T2345 (01/09/2016 - 28/10/2016),62682,5758442.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,False,False,False,False,36,3,0.0,8.75,0.9545454545450001,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545450001,0.9|-
57589558,34T234,2048903,23677.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,111,16,0.193693693694,4.75,0.14285714285700002,0.357142857143,0.214285714286,0.28571428571400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0|-0.3
57595958,24M23456  4T1234 (08/05/2017 - 10/05/2017),60821,5757728.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,14,4,0.0,8.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57584002,7M123  2N1234 (25/07/2016 - 17/12/2016),53182,5757652.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,True,True,True,147,6,0.0544217687075,8.5,0.944444444444,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944444444444,0.9|-
1220196,6T56  35N34 (27/01/2014 - 14/06/2014),2051001,5755443.0,,GRADUAÇÃO,2014,1,True,False,True,False,False,False,False,False,False,100,35,0.18,5.6,0.366666666667,0.233333333333,0.233333333333,0.1,0.06666666666669999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3|-0.5
1241598,24M234 3M23,23023,25606.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,True,True,False,142,20,0.0,8.4,0.9473684210529999,0.0,0.0,0.0,0.052631578947400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210529999,0.9|-
1223283,6M3456,43808,5753851.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,72,29,0.0,7.8,0.75,0.0,0.0,0.17857142857099997,0.035714285714300006,0.0,0.035714285714300006,0.0,0.0,0.0,0.0,0.0,0.75,0.7|-0.8
1230060,6M456,25458,21874.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,54,25,0.111111111111,8.05,0.8181818181820001,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090911001,0.8|-0.9
1244758,5M2345,25308,16607.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,True,False,72,17,0.0,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57600306,23456M234 (29/05/2017 - 23/06/2017),58271,5759229.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,57,40,0.0,9.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57567146,6N1234,26398,5757196.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,80,47,0.0,8.8,0.9523809523810001,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523810001,0.9|-
1230018,3N1234,41850,5756833.0,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,68,16,0.0,7.7,0.594594594595,0.135135135135,0.027027027026999998,0.10810810810799999,0.135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297297297299999,0.5|-0.7
